,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,agegroup,EducationLevel,placed
1878,140647,2,1,1,3,14,196,54,14,193,187,266,3,20,1,3,2,0.0
1879,94632,1,1,3,3,5,43,81,5,44,43,2976,1,1,1,2,3,0.0
1880,22548,1,1,3,1,13,122,59,13,118,197,289,9,21,1,3,3,0.0
1881,13021,2,1,1,1,9,24,38,9,42,24,574,2,2,1,2,3,1.0
1882,13859,1,1,4,7,15,282,159,15,491,429,1350,1,1,1,4,2,0.0
1883,111202,2,1,3,3,13,26,1657,13,26,26,5233,19,104,16,4,3,0.0
1884,26914,2,1,1,3,6,260,99,6,358,412,782,2,60,1,1,2,1.0
1885,122500,1,1,1,3,6,25,277,6,25,25,489,1,1,1,3,3,1.0
1886,132619,1,1,3,3,20,113,270,20,110,174,2260,17,31,1,4,3,1.0
1887,79892,1,1,1,3,8,220,49,8,218,85,316,9,35,8,3,3,1.0
1888,149602,2,1,4,7,15,110,2414,15,101,98,7812,6,6,1,3,3,0.0
1889,74727,2,1,3,3,3,69,3,3,68,4,5500,2,15,1,3,2,0.0
1890,109723,1,1,2,1,32,388,386,32,511,355,1500,3,3,1,2,3,0.0
1891,47011,1,1,3,3,6,12,75,6,12,12,6276,1,1,1,3,3,1.0
1892,36393,1,1,1,5,5,398,130,5,397,366,4790,7,11,1,4,2,1.0
1893,19666,1,1,1,1,11,268,30,11,586,482,3762,7,62,1,1,2,1.0
1894,87809,2,1,3,1,15,263,67,15,260,251,141,5,42,1,3,3,1.0
1895,54165,2,1,3,1,8,15,38,8,15,15,941,3,38,1,4,3,1.0
1896,92709,1,1,3,3,1,190,259,1,188,1,760,1,1,1,2,3,0.0
1897,53770,1,1,4,7,15,105,102,15,100,98,4995,1,1,1,3,2,0.0
1898,66689,2,1,1,3,13,176,605,13,176,167,1389,11,69,1,4,3,1.0
1899,117360,1,1,1,3,5,136,81,5,142,27,2725,11,30,1,4,3,1.0
1900,113857,2,1,1,3,14,446,775,14,455,414,1961,23,63,1,5,2,0.0
1901,3376,2,1,1,3,18,331,123,18,329,242,2097,2,68,6,3,2,1.0
1902,83000,2,1,3,3,12,161,973,12,174,201,2692,3,9,1,3,3,0.0
1903,129207,1,1,1,3,3,41,297,3,41,41,5053,1,1,2,6,2,1.0
1904,46345,1,1,4,3,6,332,67,6,330,310,114,1,1,1,6,2,1.0
1905,142846,2,1,1,3,5,39,11,5,321,303,1244,12,17,1,4,2,0.0
1906,5688,1,1,3,4,21,458,1039,21,452,446,2954,3,9,1,3,5,1.0
1907,119177,1,1,3,1,9,86,61,9,84,117,166,8,28,1,1,3,1.0
1908,85964,1,1,2,3,24,293,87,23,293,278,461,9,43,1,4,3,1.0
1909,68850,1,1,4,3,25,117,113,24,663,198,144,35,193,1,5,2,0.0
1910,33356,1,1,4,3,4,367,282,4,365,176,3234,5,66,1,3,5,0.0
1911,26506,1,1,2,3,17,540,74,17,533,470,1679,1,1,1,2,2,0.0
1912,2475,1,1,2,3,6,22,63,6,81,192,1702,6,6,1,4,2,1.0
1913,94156,1,1,2,3,6,191,99,6,565,207,1975,3,38,1,3,3,1.0
1914,35810,2,1,3,3,18,313,321,18,370,299,616,3,9,5,4,3,1.0
1915,139602,1,1,1,3,5,118,45,5,115,240,893,2,2,1,3,3,1.0
1916,121152,1,1,4,1,11,583,1201,11,575,498,3579,30,179,1,3,2,0.0
1917,39292,2,1,4,1,5,66,314,5,65,67,606,4,4,1,2,3,0.0
1918,123854,1,1,1,3,16,504,135,16,576,49,2124,1,59,1,4,2,0.0
1919,47170,1,1,3,3,13,176,1602,13,26,261,5035,1,1,9,3,2,1.0
1920,5175,1,1,3,1,11,530,343,11,522,463,2782,5,42,1,3,5,0.0
1921,123855,1,1,4,3,6,178,147,6,214,207,4231,10,50,1,3,3,1.0
1922,147413,1,1,4,3,8,335,34,8,334,87,4672,3,45,19,3,5,0.0
1923,48150,2,1,3,3,13,26,87,13,26,261,570,12,113,1,3,3,0.0
1924,64403,1,1,4,3,3,9,413,3,68,4,4057,3,9,1,4,5,1.0
1925,85580,2,1,1,3,1,190,151,1,188,182,4013,3,9,5,3,5,0.0
1926,41579,2,1,4,3,8,335,87,8,334,87,720,6,64,1,3,3,1.0
1927,109293,1,1,1,1,18,288,142,18,426,263,968,1,1,7,2,3,1.0
1928,138158,2,1,1,3,3,133,1069,5,343,320,3088,3,39,1,3,3,0.0
1929,5322,2,2,1,1,8,205,584,8,502,33,2828,13,85,1,1,2,1.0
1930,31570,2,1,1,3,11,451,21,11,446,92,3159,11,30,1,3,2,0.0
1931,50068,1,1,4,4,1,182,115,1,484,492,5675,9,76,2,4,5,0.0
1932,96140,2,1,1,5,11,583,64,11,575,498,2108,6,6,2,3,3,0.0
1933,127613,2,1,3,4,5,151,81,5,343,320,912,1,33,1,3,3,1.0
1934,132541,1,1,4,1,21,528,87,21,521,462,1574,17,31,1,3,2,1.0
1935,145916,2,1,4,3,16,493,34,16,94,436,1277,3,9,1,4,5,0.0
1936,23101,1,1,3,1,24,476,19,23,468,420,1247,3,45,1,4,4,1.0
1937,76412,1,1,3,4,5,201,9,5,197,320,7389,1,1,1,5,3,0.0
1938,85932,2,1,3,1,14,32,31,14,32,32,32,5,22,1,2,3,1.0
1939,87736,1,1,1,1,19,297,232,19,296,93,3654,19,104,1,2,2,1.0
1940,21605,2,1,3,4,7,373,332,7,126,13,2111,3,9,1,3,5,0.0
1941,24546,2,1,1,3,1,114,45,1,111,108,366,3,9,1,2,3,0.0
1942,53631,2,1,1,3,11,198,135,11,194,188,270,12,17,1,3,3,0.0
1943,58385,2,1,4,3,11,108,1384,11,105,102,4293,6,6,1,3,3,1.0
1944,116815,1,1,3,1,18,551,30,18,543,475,1783,1,59,1,6,2,1.0
1945,81966,1,1,3,3,3,9,13,3,9,9,3565,8,28,1,1,2,0.0
1946,136457,2,1,4,3,11,86,19,11,84,117,415,3,9,1,3,3,1.0
1947,45091,2,1,4,3,6,83,716,6,81,192,1781,9,43,1,4,3,1.0
1948,97176,1,1,3,3,4,132,346,4,129,125,662,7,10,5,3,5,0.0
1949,122610,2,1,3,1,11,547,30,11,538,472,3332,14,164,1,2,2,0.0
1950,145338,1,1,1,3,6,17,454,6,17,17,945,3,9,1,3,3,1.0
1951,79141,2,1,1,1,2,563,19,2,369,336,704,3,45,1,2,2,1.0
1952,13976,1,1,3,1,14,325,47,14,326,46,552,1,59,16,5,2,1.0
1953,70934,1,1,3,1,11,141,59,11,138,134,179,7,10,1,2,3,1.0
1954,40978,2,1,3,3,16,100,327,16,96,94,3819,4,7,2,4,5,0.0
1955,93244,2,1,1,3,8,343,858,8,342,318,2241,11,30,1,2,5,1.0
1956,97368,2,1,1,3,8,315,65,8,209,157,516,17,90,1,7,3,0.0
1957,78417,1,1,1,1,21,85,87,21,83,83,99,1,8,1,3,2,0.0
1958,1941,2,1,1,1,1,72,54,1,198,72,1145,3,19,6,3,3,0.0
1959,35625,1,1,1,3,22,174,36,25,248,307,545,1,1,2,5,2,1.0
1960,57813,2,1,3,3,6,8,45,6,8,8,1014,4,7,1,3,3,0.0
1961,3646,2,1,3,3,5,359,99,5,359,333,1426,9,35,1,3,3,1.0
1962,112395,2,1,1,1,21,255,142,21,258,249,383,6,86,1,2,2,0.0
1963,135108,1,1,4,3,4,385,130,4,379,353,742,1,8,1,6,2,1.0
1964,105458,2,1,1,5,24,463,38,23,456,105,1104,5,80,1,2,2,0.0
1965,105093,1,1,3,1,15,296,701,15,395,280,5583,3,45,1,6,3,1.0
1966,104520,2,1,1,3,8,410,11,8,406,374,856,4,4,1,3,2,1.0
1967,83141,1,1,3,1,17,67,74,17,66,68,80,1,1,1,5,3,1.0
1968,73826,2,1,1,3,6,140,75,6,137,246,1262,9,43,1,1,3,1.0
1969,88044,2,1,1,3,5,573,11,5,351,327,622,4,4,6,2,5,0.0
1970,45734,2,1,1,4,6,83,2085,3,4,4,6782,3,38,1,6,2,1.0
1971,124294,1,1,3,1,21,491,245,21,271,262,409,17,75,1,2,2,1.0
1972,126896,1,1,1,5,8,206,65,8,203,196,1593,6,6,1,3,2,0.0
1973,143230,1,1,3,4,4,380,140,4,141,137,184,1,24,1,6,2,0.0
1974,39937,1,1,3,3,5,144,239,5,142,138,2555,11,16,1,6,2,0.0
1975,95375,1,1,1,3,23,555,192,22,547,494,3664,5,66,1,3,3,1.0
1976,110881,2,1,1,3,23,460,213,22,454,413,3759,6,6,1,3,2,1.0
1977,22655,2,1,2,3,11,295,105,11,295,279,1101,20,51,1,3,3,0.0
1978,29366,2,1,4,1,8,587,11,8,275,60,421,3,3,1,4,4,1.0
1979,70642,1,1,1,3,8,407,310,8,91,89,1167,1,1,1,7,2,0.0
1980,80746,1,1,4,3,6,131,392,6,128,50,1480,1,1,1,2,2,0.0
1981,7502,1,1,4,7,15,314,619,15,317,268,3460,1,1,1,2,3,0.0
1982,132887,2,1,3,3,21,522,123,21,512,456,1507,22,57,1,5,4,1.0
1983,131172,1,1,3,5,20,316,66,20,647,62,6031,5,5,1,3,3,0.0
1984,22753,2,1,1,5,5,290,278,5,217,274,1562,5,22,1,2,2,0.0
1985,44833,2,1,3,1,14,272,386,14,436,400,990,3,19,1,3,3,1.0
1986,54999,1,1,3,1,6,140,45,6,137,133,441,7,10,1,2,2,1.0
1987,73814,2,1,1,3,22,121,290,25,356,335,6532,3,45,1,3,5,1.0
1988,87189,1,1,1,4,8,276,90,8,269,258,644,8,28,1,5,3,0.0
1989,132460,1,1,3,1,19,438,67,19,427,356,114,7,11,1,2,2,1.0
1990,92625,1,1,4,3,7,360,74,7,420,267,954,1,1,1,3,2,0.0
1991,2092,2,1,1,3,12,97,33,12,174,201,1498,4,7,6,2,3,1.0
1992,9992,1,1,3,1,29,257,59,13,331,311,1076,7,10,1,2,3,1.0
1993,43401,1,1,3,1,9,386,216,29,600,252,3319,7,10,5,5,5,1.0
1994,22209,2,1,3,1,8,287,197,8,286,179,3618,15,32,1,1,3,0.0
1995,45005,1,1,4,3,14,311,26,14,312,348,2850,4,4,1,3,5,1.0
1996,101479,1,1,3,7,15,96,590,15,93,45,2018,7,10,12,3,3,1.0
1997,89513,1,1,4,1,6,25,87,6,25,50,491,4,7,1,4,2,0.0
1998,6510,2,1,3,5,9,147,61,9,145,140,1390,19,40,1,4,2,1.0
1999,48636,1,1,3,4,8,16,397,8,16,16,4983,27,146,1,6,2,1.0
2000,60829,1,1,1,3,8,149,1159,8,147,142,2161,2,15,1,3,2,0.0
2001,109085,2,1,3,3,5,365,11,5,364,346,718,12,17,1,2,3,1.0
2002,96751,2,1,3,3,9,544,19,9,19,19,19,19,104,1,2,4,1.0
2003,51431,1,1,4,3,8,16,34,8,16,16,2501,6,6,1,3,2,1.0
2004,13861,2,1,1,1,5,435,843,5,424,390,2195,15,139,1,3,3,0.0
2005,6224,2,1,3,3,1,190,255,1,188,182,1809,3,9,1,3,3,0.0
2006,144634,1,1,1,3,22,225,14,25,225,146,4262,5,77,17,3,3,0.0
2007,28641,2,1,3,4,14,51,1346,14,52,52,4140,5,5,2,5,3,1.0
2008,32062,1,1,1,3,17,303,53,17,305,288,2616,17,31,1,4,3,1.0
2009,20650,1,1,1,1,5,352,45,5,349,326,619,9,35,1,2,3,1.0
2010,101093,1,1,3,3,15,254,432,15,257,248,4608,3,9,2,7,3,0.0
2011,20307,2,2,1,3,5,495,293,5,255,247,1726,13,85,1,7,2,1.0
2012,91268,2,1,1,3,16,625,327,16,96,94,3819,5,77,3,3,3,1.0
2013,134816,1,1,3,1,14,497,47,14,489,439,1315,1,24,13,4,5,1.0
2014,80699,1,1,3,3,5,259,1773,5,179,171,5731,6,55,1,5,3,1.0
2015,14862,1,1,3,4,8,276,90,8,269,258,644,8,28,1,6,3,1.0
2016,3853,2,1,4,7,15,282,87,15,491,429,1427,1,59,1,2,2,0.0
2017,32795,2,1,3,3,3,3,1212,3,3,3,4888,4,7,1,2,3,0.0
2018,104212,1,1,3,1,11,399,883,11,560,397,3308,5,5,18,3,2,1.0
2019,110343,2,1,3,3,22,73,14,25,419,388,946,11,16,1,4,5,1.0
2020,77200,2,1,1,1,23,546,38,22,314,298,1759,19,101,1,2,3,1.0
2021,11774,1,1,1,3,16,355,327,16,354,329,2456,3,9,1,4,3,0.0
2022,13632,2,7,4,1,8,90,335,8,88,87,1450,13,7,1,3,6,1.0
2023,3498,2,1,3,1,11,141,830,11,138,134,2155,3,45,2,2,3,1.0
2024,45375,2,1,2,1,9,386,138,9,38,516,2955,14,27,1,2,2,1.0
2025,48793,2,1,4,1,23,368,84,22,391,360,2403,4,4,9,2,2,1.0
2026,47907,2,1,3,4,8,372,90,8,269,258,4054,4,4,1,4,3,0.0
2027,127902,1,1,4,4,4,143,219,4,352,401,4142,1,1,1,7,2,1.0
2028,68601,1,1,3,1,30,258,637,30,303,286,4216,3,3,1,3,4,0.0
2029,32618,2,1,3,3,20,202,399,20,199,174,2224,14,71,1,2,3,1.0
2030,91680,1,1,3,3,14,324,135,17,305,288,1724,9,36,1,5,5,1.0
2031,116870,2,1,4,3,21,491,99,21,483,262,2362,1,24,1,2,2,1.0
2032,124632,1,1,1,1,5,43,61,5,44,43,125,7,47,1,3,3,1.0
2033,113070,1,1,4,3,7,13,30,7,13,13,721,3,38,1,3,5,1.0
2034,145305,1,1,3,3,13,189,353,13,187,473,677,1,1,1,3,2,0.0
2035,145359,2,1,3,3,13,122,59,13,118,115,150,9,35,1,2,3,1.0
2036,12519,2,1,4,3,3,52,687,3,53,53,4465,3,9,2,4,3,1.0
2037,110335,2,1,4,1,3,78,49,3,76,6,519,17,75,1,3,3,1.0
2038,97483,1,1,1,3,14,311,1000,14,312,296,2794,1,1,1,3,3,0.0
2039,27714,1,1,4,3,6,330,8,6,189,183,4488,4,7,1,3,3,0.0
2040,55291,1,1,3,3,3,169,67,3,167,3,3134,3,9,1,4,3,1.0
2041,127629,2,1,3,1,9,614,264,9,613,513,4195,3,3,17,6,4,1.0
2042,69742,1,1,4,3,6,12,949,6,12,12,7302,1,1,1,3,3,1.0
2043,110466,2,1,4,6,9,18,162,9,18,18,869,12,17,1,3,3,0.0
2044,40053,2,1,3,3,13,310,59,13,172,367,803,4,4,1,4,3,0.0
2045,39198,1,1,3,3,15,223,477,28,215,208,1007,5,5,1,3,5,1.0
2046,113104,2,1,3,3,9,18,24,9,18,18,2554,11,30,1,2,3,1.0
2047,30765,1,1,3,3,3,69,97,3,68,4,6178,4,4,1,2,3,1.0
2048,95030,1,1,1,3,5,7,73,5,7,7,2370,1,1,1,3,3,1.0
2049,79805,2,1,4,3,4,185,183,4,183,404,1377,5,42,1,2,2,1.0
2050,131071,1,1,1,1,22,155,19,25,152,147,198,6,55,1,3,5,1.0
2051,26037,1,1,4,4,9,277,658,9,429,393,1591,11,79,1,2,3,1.0
2052,45162,1,1,3,4,15,344,209,15,223,216,325,11,79,1,4,2,1.0
2053,94620,2,1,3,1,1,450,14,1,14,123,424,3,9,1,2,2,0.0
2054,84112,1,1,3,3,14,513,1009,14,455,414,3217,6,6,1,2,2,1.0
2055,145494,1,1,3,1,14,241,481,14,243,233,2264,1,1,1,5,3,0.0
2056,99745,1,1,3,1,21,146,216,8,16,16,3824,7,47,1,4,2,1.0
2057,40195,1,1,1,1,25,224,674,24,224,198,5154,31,191,1,2,3,1.0
2058,76030,1,1,3,3,6,131,430,6,25,50,7383,1,1,1,4,3,0.0
2059,56158,2,1,1,3,5,151,382,5,149,144,5628,10,25,1,3,3,1.0
2060,51782,2,1,4,3,5,109,341,5,107,520,3196,3,9,1,2,3,1.0
2061,78068,2,1,3,3,6,83,1028,6,81,192,2910,3,9,1,3,3,0.0
2062,149826,2,1,3,1,13,414,59,13,410,379,882,1,24,1,2,2,1.0
2063,133805,1,1,4,3,1,14,1066,1,14,14,3066,6,6,5,3,5,0.0
2064,56458,1,1,1,3,8,407,783,8,16,16,3153,1,1,1,3,3,1.0
2065,142689,2,1,1,5,23,460,602,22,454,413,5626,19,40,9,2,2,1.0
2066,37983,1,1,3,4,8,80,1018,8,78,79,4797,21,53,6,4,3,1.0
2067,45140,2,1,4,7,15,207,9,15,239,186,1097,3,9,2,3,3,1.0
2068,141347,1,1,4,7,3,78,297,3,76,6,5473,1,24,2,4,2,0.0
2069,144151,1,1,3,3,11,183,918,11,181,175,2491,7,11,2,2,2,0.0
2070,56722,1,1,3,3,7,274,216,20,238,107,3982,7,10,1,5,5,0.0
2071,57574,1,1,3,4,4,347,217,4,345,322,3831,25,73,1,3,5,0.0
2072,125804,2,1,1,3,5,359,408,5,359,333,5061,15,32,1,2,2,1.0
2073,16455,1,1,3,3,12,97,67,12,57,23,114,1,1,1,3,2,1.0
2074,70650,1,1,3,4,15,105,392,15,101,98,1901,1,1,2,6,2,0.0
2075,23984,1,1,1,7,15,44,108,15,45,44,3860,11,79,1,4,3,0.0
2076,25974,2,1,3,1,14,325,47,14,326,46,552,9,35,4,3,3,1.0
2077,71095,1,1,1,1,5,144,485,5,142,138,1308,5,5,1,2,3,1.0
2078,71122,1,1,1,3,22,138,19,25,135,130,4966,3,45,1,4,5,1.0
2079,108080,2,1,3,1,18,313,905,18,494,206,4169,15,32,1,4,3,0.0
2080,103547,1,1,3,1,11,611,1058,11,609,509,3229,1,1,1,1,3,0.0
2081,27243,2,1,1,3,5,126,43,3,280,41,432,18,37,1,4,2,1.0
2082,66407,1,1,3,3,14,200,54,14,196,189,272,3,45,1,5,3,0.0
2083,50318,1,1,1,3,8,300,397,8,301,89,1622,25,73,1,3,5,1.0
2084,18912,1,1,3,1,5,365,11,5,344,321,1185,1,1,1,5,5,0.0
2085,4671,2,1,3,3,6,140,561,6,137,133,2608,3,9,1,6,2,1.0
2086,109387,1,1,2,3,8,534,90,8,526,466,4156,6,6,1,4,5,0.0
2087,121560,1,1,3,5,9,18,18,9,18,18,18,2,15,1,3,3,0.0
2088,132069,1,1,3,4,3,9,297,3,9,9,2295,1,1,2,7,2,0.0
2089,53320,1,1,1,3,24,319,269,23,320,302,971,5,66,1,4,4,1.0
2090,327,2,1,4,3,28,217,84,28,215,208,312,25,73,13,3,5,0.0
2091,18475,1,1,3,3,12,265,301,12,169,163,573,8,89,1,5,3,0.0
2092,90514,2,1,4,1,14,32,47,14,32,32,2055,14,92,1,2,2,1.0
2093,127296,1,1,1,3,11,108,59,11,105,102,925,9,35,1,3,3,0.0
2094,23285,2,1,1,5,5,57,61,5,56,57,65,9,13,1,2,3,1.0
2095,131435,2,1,3,3,5,365,727,5,190,334,1828,17,170,1,4,5,0.0
2096,34334,2,1,1,3,18,251,258,18,253,242,952,4,4,1,3,2,1.0
2097,9455,1,1,4,1,18,508,59,18,494,118,1379,2,2,1,2,5,0.0
2098,664,2,1,1,3,11,341,135,11,339,315,593,28,63,1,2,3,1.0
2099,36970,1,1,3,4,9,277,169,9,429,517,3568,21,53,1,3,5,1.0
2100,63366,2,1,3,3,1,190,608,1,188,182,5287,9,36,1,3,2,1.0
2101,93083,1,1,3,4,9,453,36,9,448,409,7358,1,1,1,3,3,0.0
2102,139887,2,1,1,1,10,666,297,10,667,20,7536,3,9,1,2,3,0.0
2103,36312,1,1,1,3,6,12,1872,6,12,8,6096,1,1,1,4,2,0.0
2104,81026,1,1,2,3,9,18,38,9,18,18,996,4,4,1,3,3,0.0
2105,91160,1,1,1,3,12,161,23,12,174,201,823,7,11,1,2,2,0.0
2106,118853,2,1,3,3,1,114,14,1,111,108,1024,3,9,1,2,3,0.0
2107,142588,2,1,3,1,5,101,118,5,190,334,152,4,7,1,2,3,0.0
2108,12945,2,1,3,1,5,157,45,5,155,319,598,19,46,1,3,3,1.0
2109,125225,1,1,1,3,13,553,26,13,545,477,2095,10,105,2,2,3,0.0
2110,107569,2,1,4,3,7,592,45,7,582,458,2800,9,35,3,4,3,0.0
2111,87590,1,1,3,7,15,173,266,15,93,45,463,9,43,1,4,3,0.0
2112,117734,1,1,3,1,12,23,67,12,23,23,114,8,28,1,2,2,0.0
2113,51098,1,1,3,3,5,42,157,5,43,42,3643,5,5,1,3,2,1.0
2114,15708,2,1,3,3,5,201,73,5,197,190,649,11,69,1,3,3,1.0
2115,96234,1,1,3,3,6,140,43,6,137,246,4551,1,1,1,6,2,0.0
2116,78777,2,1,3,3,1,190,259,1,14,123,1180,3,9,1,3,4,0.0
2117,29210,2,1,1,3,5,215,38,5,212,205,308,3,9,1,2,3,0.0
2118,104346,1,1,2,1,8,488,54,8,479,354,5905,9,36,3,2,3,0.0
2119,70404,2,1,3,3,8,449,584,8,443,16,1323,6,6,1,4,3,0.0
2120,110086,1,1,3,3,12,265,492,12,169,163,1050,1,1,1,4,2,1.0
2121,114991,2,1,1,1,8,587,68,8,275,60,4176,15,82,1,1,2,1.0
2122,135928,2,1,1,3,5,475,73,5,467,419,2274,3,9,1,3,3,0.0
2123,16507,1,1,4,1,7,571,30,7,561,232,1930,1,59,9,1,3,0.0
2124,56811,2,1,1,1,8,595,304,8,587,36,6322,5,5,1,3,3,1.0
2125,51654,1,1,4,1,5,475,30,5,467,419,1158,17,96,1,2,3,1.0
2126,89952,2,1,3,3,4,437,5,4,5,5,5,12,113,1,3,3,0.0
2127,50003,1,1,2,1,26,516,59,26,460,149,1121,7,10,1,3,2,1.0
2128,60160,1,1,1,7,15,107,132,15,104,101,171,5,5,1,3,2,1.0
2129,124355,1,1,3,3,5,359,67,12,268,201,710,1,1,1,3,2,1.0
2130,92229,1,1,4,3,9,18,19,9,18,18,1114,3,9,1,3,5,1.0
2131,115701,1,1,4,3,18,338,497,18,213,206,1709,1,8,6,4,2,1.0
2132,141349,2,1,3,1,21,457,87,21,95,83,117,5,48,2,2,2,0.0
2133,114143,2,1,1,3,16,100,89,16,87,86,1078,3,3,2,4,3,1.0
2134,16297,1,1,3,1,17,303,135,17,305,288,1724,1,59,1,2,1,1.0
2135,127780,1,1,4,1,7,624,1002,28,215,208,2805,4,70,1,2,2,1.0
2136,56485,2,1,1,3,7,233,135,7,235,225,4520,6,6,1,2,2,1.0
2137,73739,1,1,1,1,16,253,34,16,256,81,381,6,6,1,2,3,1.0
2138,25995,1,1,1,3,6,17,137,6,17,17,1911,3,9,1,3,5,1.0
2139,29112,1,1,3,5,20,354,374,20,353,107,768,1,1,1,4,2,0.0
2140,18090,2,1,1,3,22,138,54,25,135,130,763,3,9,1,2,3,0.0
2141,121968,1,1,3,3,15,96,1310,15,93,45,5773,7,10,1,6,2,1.0
2142,52268,1,1,1,8,5,56,103,5,103,191,6947,4,4,1,4,3,1.0
2143,60048,2,1,1,3,5,7,925,5,7,7,2516,9,13,1,3,3,1.0
2144,92495,1,1,3,5,20,533,1150,20,525,161,3403,4,7,1,2,3,1.0
2145,71369,1,1,1,3,6,79,8,6,77,78,2903,4,7,1,3,3,0.0
2146,21169,2,1,1,3,5,215,38,5,212,205,308,3,9,1,3,5,0.0
2147,55259,1,1,3,3,6,131,257,6,128,50,442,4,7,6,3,2,1.0
2148,149529,2,1,3,3,9,162,36,9,159,166,2240,4,4,1,3,3,1.0
2149,17815,1,1,1,5,8,410,1105,8,406,374,3246,1,1,1,1,2,0.0
2150,55258,1,1,1,3,5,118,45,5,115,240,893,17,31,1,3,3,0.0
2151,103581,2,1,3,1,3,69,616,3,68,4,3575,15,32,1,1,3,1.0
2152,60181,1,1,1,3,11,183,918,11,181,175,2491,7,11,2,2,3,0.0
2153,145788,2,1,3,1,5,165,268,5,163,158,466,10,18,1,3,3,0.0
2154,54304,1,1,1,3,4,514,219,4,352,328,5649,1,1,1,6,2,0.0
2155,130618,2,1,1,3,5,159,23,5,156,151,6822,3,45,1,3,3,1.0
2156,133850,2,1,3,1,21,63,68,21,62,63,73,8,28,1,2,5,1.0
2157,111063,1,1,2,1,17,567,1200,17,338,314,3569,10,105,1,2,2,1.0
2158,26516,2,1,1,3,6,332,1258,6,330,310,3812,23,63,1,2,2,1.0
2159,34976,2,1,3,2,23,482,515,4,236,226,1113,2,2,5,2,3,1.0
2160,147019,2,1,4,7,15,96,102,15,93,45,5985,3,9,1,1,2,1.0
2161,8401,1,1,3,1,1,280,78,1,111,108,2538,3,9,1,3,3,1.0
2162,63342,1,1,3,3,12,161,157,12,174,201,296,21,53,1,4,3,0.0
2163,80624,2,1,3,1,11,183,114,11,181,145,1429,3,3,1,4,2,1.0
2164,82408,1,1,3,3,9,77,334,9,75,211,637,1,24,1,6,2,0.0
2165,65201,1,1,3,3,12,23,74,12,174,23,233,1,1,1,2,3,1.0
2166,6893,1,1,2,1,24,444,38,23,438,402,2246,6,41,1,2,3,1.0
2167,28547,1,1,3,3,4,437,5,4,5,5,5,1,1,1,4,6,1.0
2168,38402,2,1,1,3,16,82,34,16,80,81,381,14,136,1,3,3,1.0
2169,110702,2,1,4,1,6,131,87,6,128,50,1215,3,19,1,3,3,1.0
2170,128317,2,1,3,3,8,315,472,8,209,157,1187,1,1,1,6,2,0.0
2171,82291,1,1,4,3,13,50,952,13,51,365,2611,18,88,1,2,2,1.0
2172,31469,1,1,4,3,3,6,436,3,6,6,883,7,10,1,2,2,1.0
2173,43331,1,1,1,5,6,131,636,6,128,50,1495,3,9,1,3,3,1.0
2174,60669,1,1,3,3,8,16,91,8,16,16,2248,7,11,8,3,2,0.0
2175,91249,2,1,1,3,5,42,45,7,235,225,3739,2,2,1,3,2,1.0
2176,85893,2,1,1,3,4,112,637,4,109,106,2417,21,95,1,3,3,1.0
2177,96900,2,1,1,3,12,48,234,12,171,48,5479,9,43,1,2,3,1.0
2178,117558,1,1,1,3,13,26,84,13,26,26,115,7,47,7,6,5,1.0
2179,1396,2,1,4,1,5,365,11,5,364,346,718,12,17,1,3,3,1.0
2180,52751,1,1,1,4,22,154,342,25,152,173,1405,26,78,1,3,5,0.0
2181,17591,1,1,1,1,24,454,38,23,449,410,1133,20,51,6,3,3,1.0
2182,17993,2,1,3,5,20,283,59,20,282,110,2026,11,30,1,2,3,1.0
2183,32841,2,1,4,1,21,517,87,21,501,450,1441,14,27,1,2,2,1.0
2184,16448,2,1,1,5,5,43,61,5,44,43,125,3,9,1,3,3,0.0
2185,13663,1,1,2,6,19,582,237,19,574,300,388,1,8,1,4,2,1.0
2186,106995,2,1,3,5,11,242,562,11,244,234,1266,4,4,8,3,2,1.0
2187,14221,1,1,1,3,8,276,1514,8,269,258,4693,1,1,1,5,2,0.0
2188,100302,1,1,1,3,23,460,602,22,454,413,6032,1,8,1,7,2,1.0
2189,79587,2,1,1,4,16,261,34,16,50,49,1442,3,9,1,4,3,1.0
2190,68223,1,1,3,1,13,189,59,13,187,387,940,17,31,1,2,3,0.0
2191,104775,2,1,3,4,3,304,59,3,306,54,1054,14,27,1,3,3,0.0
2192,106848,2,1,3,4,5,126,43,3,280,41,432,18,37,1,4,2,0.0
2193,2865,1,1,3,3,4,37,282,4,37,37,1207,1,1,1,6,2,0.0
2194,99931,2,1,1,3,8,315,65,8,209,157,516,17,90,1,2,3,0.0
2195,43790,1,1,3,1,4,302,1553,4,513,457,4844,1,24,1,6,3,1.0
2196,36565,1,1,3,1,21,445,52,21,439,403,2408,5,22,1,2,2,0.0
2197,8105,1,1,4,3,8,287,38,8,286,179,1812,12,17,1,2,3,0.0
2198,101180,2,1,3,3,3,442,4,3,529,64,1820,5,66,1,3,3,0.0
2199,142353,2,1,3,3,5,483,11,5,226,217,329,4,4,1,3,2,0.0
2200,91977,1,1,1,3,6,68,136,6,67,69,5689,5,42,1,3,5,0.0
2201,67307,2,1,1,5,1,65,163,1,64,14,228,3,9,5,4,5,0.0
2202,68120,2,1,4,3,8,15,15,8,15,15,15,9,13,1,3,3,0.0
