,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
2564,129263,1,1,1,3,5,58,73,5,58,59,798,1,8,1,1,1,5,6,1.0
2565,54794,1,1,1,3,14,513,54,14,455,414,1632,7,47,1,1,1,4,3,0.0
2566,51893,2,1,1,3,5,27,64,5,278,265,430,19,46,3,3,2,2,3,1.0
2567,40760,2,1,1,3,5,42,43,3,280,41,432,12,17,1,3,2,5,2,1.0
2568,114726,1,1,3,1,15,254,87,15,257,248,1457,1,59,1,1,1,6,2,0.0
2569,68250,2,1,3,3,6,140,75,6,137,246,1262,9,43,1,1,1,1,3,1.0
2570,89196,2,1,4,4,5,346,103,5,344,321,6144,3,38,1,4,2,5,2,1.0
2571,12368,1,1,2,1,18,129,59,18,125,122,161,1,24,1,4,2,3,2,1.0
2572,21160,2,1,4,3,11,530,54,11,522,463,2893,4,7,1,1,1,3,2,1.0
2573,21851,1,1,1,1,5,152,130,5,150,145,1540,17,75,1,3,2,2,3,1.0
2574,130561,1,1,1,3,8,534,686,8,526,466,1697,7,11,2,3,2,3,2,0.0
2575,96393,2,1,3,5,9,18,19,9,18,18,1114,3,45,1,1,1,4,5,1.0
2576,1999,1,1,4,1,15,263,67,15,260,251,141,7,62,1,1,2,2,2,1.0
2577,104989,2,1,1,1,13,26,84,13,26,26,115,9,13,9,1,1,3,5,1.0
2578,93566,2,1,3,4,13,50,87,13,51,194,284,24,67,6,1,1,5,3,1.0
2579,126593,2,1,3,3,5,346,2386,5,226,217,7740,3,45,1,1,1,4,5,0.0
2580,43462,2,1,1,1,11,103,45,11,99,97,122,19,46,1,1,1,2,3,1.0
2581,43025,2,1,2,2,25,117,303,24,114,111,1122,10,50,1,3,2,5,2,0.0
2582,147868,1,1,3,3,3,62,2413,3,398,230,7807,4,4,1,1,1,4,3,1.0
2583,38711,2,1,3,1,13,264,59,13,267,257,2627,3,38,1,1,1,3,5,0.0
2584,84732,1,1,3,1,22,73,14,25,419,388,946,1,24,1,1,1,7,2,1.0
2585,2322,2,1,3,1,15,344,61,15,223,216,600,24,67,1,1,1,3,3,1.0
2586,79171,1,1,3,4,4,413,346,4,409,378,3147,7,10,1,1,1,2,3,0.0
2587,57462,2,1,3,3,12,48,234,12,171,48,5479,4,4,3,1,1,4,2,1.0
2588,52599,1,1,4,1,21,491,99,21,483,262,2362,9,43,1,1,1,3,3,1.0
2589,55100,1,1,1,1,8,230,65,8,233,88,339,1,1,1,1,1,3,3,0.0
2590,101618,2,1,1,1,5,39,11,5,321,303,531,28,63,1,4,2,4,2,1.0
2591,5440,2,1,3,3,5,365,11,5,364,346,718,1,1,1,1,1,2,2,0.0
2592,119212,1,1,3,4,21,445,90,21,439,403,6335,1,1,1,1,1,3,2,0.0
2593,37162,1,1,3,3,22,174,130,25,248,307,663,1,8,2,1,1,5,2,0.0
2594,56710,2,1,1,1,6,212,207,6,208,202,1794,4,7,1,2,2,3,3,1.0
2595,113956,1,1,2,1,18,478,553,18,470,398,1232,4,4,1,3,2,4,3,1.0
2596,131153,2,1,1,5,1,14,1066,1,14,14,3066,14,145,11,1,1,3,2,0.0
2597,64984,1,1,1,1,5,27,592,5,27,27,4949,5,77,1,1,1,3,2,1.0
2598,145452,2,1,3,3,9,18,260,9,18,18,505,3,9,1,4,2,4,5,1.0
2599,33499,2,1,3,1,13,50,87,13,51,365,3097,6,6,1,1,1,1,3,0.0
2600,133387,1,1,3,3,12,30,124,12,30,30,5596,3,9,1,1,1,3,3,0.0
2601,34613,1,1,3,3,8,16,789,8,16,16,6376,3,9,1,1,1,3,3,0.0
2602,116568,1,1,1,3,19,390,30,7,126,13,164,1,8,1,3,2,4,2,1.0
2603,49949,1,1,4,1,6,79,61,6,77,78,473,30,133,1,1,1,1,3,0.0
2604,117750,1,1,3,3,8,15,38,8,15,15,941,5,80,1,3,2,2,2,0.0
2605,78152,1,1,4,4,6,104,1570,6,382,25,4902,1,1,1,1,1,7,2,1.0
2606,37472,2,1,1,3,8,300,397,8,301,89,4053,26,119,1,1,1,7,2,1.0
2607,92858,1,1,1,3,22,174,130,25,248,307,663,1,8,1,1,1,5,2,1.0
2608,73749,1,1,1,3,9,292,59,9,292,277,458,9,21,1,1,1,3,3,0.0
2609,85001,2,1,3,3,12,48,234,12,171,48,5479,9,43,1,1,1,3,3,1.0
2610,60038,2,1,3,1,5,144,142,5,284,138,439,3,3,1,1,1,1,2,1.0
2611,135815,2,1,1,5,17,340,2,17,338,314,4903,2,2,1,1,1,2,2,0.0
2612,137436,1,1,3,1,16,127,316,16,123,120,1576,1,54,1,1,1,4,2,0.0
2613,87871,1,1,3,1,14,184,1118,14,182,40,4564,5,22,1,1,1,4,3,0.0
2614,123603,2,1,1,3,11,399,1220,11,560,102,3675,11,30,1,1,1,6,5,1.0
2615,140707,2,1,3,4,3,169,59,3,167,3,557,17,31,1,1,1,5,3,0.0
2616,119904,2,1,1,3,6,8,2304,6,8,8,7491,3,45,1,1,1,3,5,0.0
2617,27505,1,1,3,1,20,202,200,20,566,174,1988,5,5,1,1,1,2,2,1.0
2618,133319,2,1,3,1,8,389,90,8,384,99,3516,5,22,1,1,1,3,5,1.0
2619,14482,1,1,1,1,9,38,38,9,140,343,699,1,54,1,1,1,3,3,1.0
2620,92894,1,1,3,3,11,383,19,11,377,351,997,1,1,6,1,1,3,5,0.0
2621,73538,1,2,3,7,15,207,1617,15,239,186,5094,13,6,1,1,1,5,3,1.0
2622,112556,2,1,4,3,9,38,2111,9,140,343,6861,3,9,1,1,1,4,3,1.0
2623,20398,1,1,3,4,21,528,196,21,521,456,3950,1,1,1,1,1,2,3,0.0
2624,103071,2,1,3,1,20,116,506,20,450,110,1081,15,32,1,3,2,4,3,1.0
2625,23317,2,1,1,1,5,483,11,5,226,217,329,12,17,1,1,1,4,5,0.0
2626,96630,2,1,3,3,12,321,94,12,30,30,2332,5,5,1,1,1,4,3,0.0
2627,61408,2,1,3,7,15,45,436,15,46,45,1314,6,6,1,1,1,3,2,0.0
2628,146726,1,1,3,3,11,108,54,11,105,102,749,4,4,1,1,1,5,5,1.0
2629,12691,2,1,4,3,5,43,61,5,44,43,125,5,22,6,1,1,2,3,1.0
2630,58364,1,1,3,3,15,110,159,15,101,98,2391,3,45,1,1,1,4,3,0.0
2631,21447,2,1,3,1,21,528,87,21,521,462,1574,18,88,1,1,1,2,3,0.0
2632,42987,2,1,3,7,15,254,159,15,257,248,541,5,5,1,1,1,3,5,0.0
2633,98307,1,1,3,1,20,202,868,20,566,107,2276,28,148,1,1,1,3,3,1.0
2634,75101,1,1,1,3,4,231,346,4,234,224,1662,3,9,1,1,1,3,3,0.0
2635,83250,2,1,1,5,23,248,84,22,251,239,369,9,35,1,1,1,3,3,0.0
2636,116145,2,1,3,4,5,165,81,5,163,158,1041,3,19,1,1,1,4,2,0.0
2637,123541,2,1,1,1,9,38,38,9,140,343,699,20,51,1,4,2,2,3,1.0
2638,108566,2,1,1,1,5,31,30,5,31,31,31,3,38,6,1,1,4,4,0.0
2639,68553,2,1,4,3,15,92,156,15,260,251,2285,3,9,4,1,1,2,3,1.0
2640,144783,2,1,3,1,14,652,1118,14,660,439,4601,5,5,1,1,1,3,3,1.0
2641,21360,2,1,4,3,5,294,1069,5,343,320,3088,18,37,1,1,1,3,3,0.0
2642,132027,2,1,1,7,3,78,1369,3,76,6,4235,3,9,1,3,2,2,3,1.0
2643,106920,2,1,3,3,21,491,45,21,483,432,1580,18,88,1,1,1,6,2,0.0
2644,123349,1,1,3,1,14,325,47,14,326,46,552,1,24,20,1,1,4,2,1.0
2645,122789,2,1,1,7,15,96,159,15,93,45,5437,9,36,1,1,1,3,5,1.0
2646,95596,2,1,3,3,13,122,59,13,118,115,2824,2,2,1,1,1,2,5,0.0
2647,107373,1,1,4,3,14,374,247,14,325,309,548,7,10,1,1,1,4,2,1.0
2648,106474,2,1,4,3,5,221,61,5,219,212,318,9,13,1,1,1,4,3,0.0
2649,66063,1,1,3,3,8,432,335,8,231,222,4090,3,38,1,1,1,4,3,1.0
2650,104947,2,1,1,5,6,8,45,6,8,8,1014,4,7,5,4,2,3,2,1.0
2651,14475,2,1,3,3,5,56,567,5,103,191,3949,11,30,4,1,1,5,5,0.0
2652,4795,1,1,3,3,6,83,517,6,81,192,1123,23,63,1,1,1,2,2,1.0
2653,137142,1,1,3,3,5,157,381,5,155,150,747,4,4,1,1,1,3,5,0.0
2654,58323,1,1,3,3,20,113,200,20,110,174,307,4,4,1,1,1,2,2,1.0
2655,119280,1,1,3,4,21,130,142,21,127,325,1588,7,11,1,1,1,5,3,1.0
2656,91028,2,1,3,4,15,96,266,15,93,45,6044,27,126,1,1,1,2,2,0.0
2657,118757,1,1,3,3,15,296,444,15,395,280,1672,3,9,5,1,1,3,3,0.0
2658,113661,1,1,3,3,1,280,14,1,111,108,1024,9,43,1,1,1,2,3,0.0
2659,84631,2,1,2,3,8,477,399,8,469,423,4005,12,113,1,1,1,4,2,0.0
2660,31531,1,1,3,3,12,23,23,12,169,23,3020,7,47,1,1,1,4,2,0.0
2661,144616,2,1,3,1,22,155,19,25,153,245,1344,3,9,4,1,1,2,3,1.0
2662,4243,1,1,1,3,8,230,208,8,233,88,2452,7,10,1,1,1,3,2,0.0
2663,104181,2,1,3,3,3,69,526,6,8,8,1151,22,91,21,1,1,3,2,1.0
2664,72222,2,1,3,3,5,136,1080,5,133,128,6657,6,81,1,1,1,3,3,0.0
2665,28350,1,1,1,3,8,80,315,8,78,79,608,1,8,1,1,1,2,2,0.0
2666,106938,1,1,1,3,5,43,1208,5,44,43,3615,4,4,1,1,1,2,2,1.0
2667,44648,1,1,3,3,13,26,591,13,26,261,1356,7,47,1,1,1,3,3,1.0
2668,77543,2,1,4,3,5,215,38,5,212,205,308,3,9,1,1,1,2,3,1.0
2669,2090,1,1,3,5,20,434,375,20,495,174,1391,1,1,1,3,2,6,2,1.0
2670,127423,1,1,3,3,5,151,39,5,149,144,3537,3,9,1,1,1,3,3,1.0
2671,52286,2,1,3,3,1,114,14,1,111,108,1024,11,30,1,3,2,5,3,0.0
2672,19250,1,1,1,3,9,18,19,9,18,18,1114,9,36,1,1,1,3,5,1.0
2673,28783,2,1,1,3,3,124,325,3,120,230,5761,6,6,1,1,1,3,2,1.0
2674,44858,1,1,4,3,6,17,2073,6,137,246,6747,2,15,1,4,2,2,3,1.0
2675,79701,1,1,3,4,6,79,654,6,77,78,5132,1,1,1,1,1,4,3,0.0
2676,33029,1,1,1,3,6,140,1940,6,137,246,6302,7,11,1,1,1,5,2,0.0
2677,104077,2,1,3,3,12,267,288,12,268,201,2576,9,13,1,1,1,3,5,1.0
2678,139684,2,1,1,3,8,595,258,8,587,36,4147,18,37,1,1,1,3,3,0.0
2679,70592,1,1,1,3,6,104,296,6,382,25,5513,1,1,1,1,1,4,3,0.0
2680,33651,2,1,3,3,3,4,387,3,4,4,2444,29,98,1,1,1,3,2,1.0
2681,85756,1,1,3,1,21,445,52,21,439,403,2408,6,64,1,3,2,2,2,1.0
2682,149999,1,1,1,3,6,455,99,6,451,139,1082,4,4,1,1,1,3,2,0.0
2683,132142,1,1,4,3,5,101,341,5,190,334,1311,1,1,1,1,1,2,2,1.0
2684,97946,1,1,3,3,20,236,1490,20,238,107,4605,7,10,1,1,1,4,2,1.0
2685,114248,2,1,1,1,6,104,384,6,382,25,754,5,5,1,1,1,2,3,0.0
2686,82503,1,1,1,3,5,144,485,5,284,138,1308,9,36,1,1,1,2,3,0.0
2687,59737,1,1,3,3,13,50,59,13,131,126,534,7,52,1,4,2,3,2,1.0
2688,98393,2,1,4,1,5,409,67,5,405,441,141,5,22,1,2,2,3,2,1.0
2689,2705,2,1,3,4,12,462,130,12,174,201,1818,9,35,16,2,2,3,3,1.0
2690,36726,2,1,1,1,11,490,157,11,482,431,2771,5,77,1,1,1,4,3,0.0
2691,52761,2,1,4,4,1,72,255,1,14,123,1199,9,130,1,1,1,4,5,0.0
2692,69741,2,1,1,5,5,294,902,5,279,266,2435,3,9,1,1,1,3,3,0.0
2693,129268,1,1,1,3,21,558,268,21,497,448,1407,10,18,1,1,1,7,3,1.0
2694,146351,2,1,3,1,5,118,45,5,115,240,893,11,30,1,3,2,3,5,1.0
2695,30187,2,1,1,3,22,439,87,25,432,396,1438,14,27,1,1,1,3,3,0.0
2696,9647,1,1,3,5,24,476,136,23,468,420,1161,5,66,1,1,1,3,3,0.0
2697,43460,1,2,3,1,5,120,766,5,149,144,3681,13,7,1,1,1,3,2,1.0
2698,117730,1,1,3,1,5,118,45,5,115,240,893,4,7,2,1,1,3,3,1.0
2699,44942,1,1,3,3,18,338,1288,18,336,118,4414,11,79,1,1,1,3,5,1.0
2700,94312,2,1,3,4,24,309,87,23,311,294,501,3,3,1,1,1,3,2,0.0
2701,7986,2,1,1,3,4,347,707,4,345,488,2181,25,73,6,3,2,2,3,1.0
2702,22337,1,1,1,3,4,185,282,4,183,176,1641,1,24,1,1,1,6,2,0.0
2703,9644,1,1,3,3,5,345,597,5,343,320,1372,4,7,1,1,1,3,3,1.0
2704,140623,1,1,1,3,5,136,148,5,133,128,7789,3,45,1,4,2,4,3,1.0
2705,98237,1,1,2,3,21,146,340,21,144,124,4318,4,7,1,1,1,3,5,0.0
2706,53006,1,1,1,5,23,403,84,22,400,368,831,1,24,6,3,2,6,3,1.0
2707,40432,2,1,4,3,8,410,352,8,406,374,6146,10,50,1,1,1,1,2,0.0
2708,119285,1,1,3,7,15,195,132,15,192,186,171,1,8,2,1,1,5,2,0.0
2709,13703,1,1,3,3,4,234,739,4,236,226,1858,6,55,1,1,1,4,5,0.0
2710,13978,1,1,2,1,1,14,14,1,64,114,496,3,45,9,1,1,4,5,0.0
2711,48471,2,1,4,3,5,56,1641,5,103,191,5181,3,19,1,1,1,2,3,1.0
2712,53607,1,3,3,5,20,283,338,20,282,110,647,13,35,1,1,1,1,2,1.0
2713,2050,1,1,3,1,11,470,631,11,461,357,1474,5,66,1,1,1,3,5,1.0
2714,140925,2,1,3,1,5,120,99,5,117,91,147,12,17,1,1,1,2,3,1.0
2715,22788,1,1,1,3,5,496,573,5,488,437,1294,11,30,1,1,1,4,5,0.0
2716,110130,1,1,3,3,13,84,59,13,82,387,1322,7,52,1,1,1,3,2,0.0
2717,120468,1,1,3,3,9,614,892,9,75,77,2365,7,11,2,1,1,6,3,1.0
2718,131164,2,1,3,3,12,30,29,12,30,30,30,9,21,1,1,1,3,3,1.0
2719,54436,1,1,1,3,5,262,33,5,265,256,4627,1,1,1,1,1,6,2,0.0
2720,92368,2,1,3,3,8,74,11,8,72,74,470,9,36,1,1,1,3,3,0.0
2721,57749,1,1,3,1,11,448,45,11,442,452,1476,17,31,1,3,2,5,3,1.0
2722,139192,2,1,3,1,3,35,168,3,357,35,1327,28,63,6,3,2,3,3,1.0
2723,93576,1,1,4,3,6,12,1371,6,12,12,4244,1,1,1,1,1,5,2,0.0
2724,40036,1,1,1,1,11,583,64,11,575,498,2108,9,35,1,1,1,2,3,0.0
2725,15877,1,1,3,4,4,143,140,25,153,148,4710,10,116,1,1,1,4,2,0.0
2726,89571,1,1,1,1,5,101,599,5,190,334,1380,8,28,1,1,1,3,2,0.0
2727,112154,2,2,4,3,8,498,442,8,593,127,3908,13,7,1,1,1,6,3,0.0
2728,45323,1,1,3,3,21,146,1145,21,144,124,3393,7,11,11,1,1,7,2,1.0
2729,108028,2,1,4,3,5,259,1595,5,179,171,5004,3,9,1,1,1,2,3,1.0
2730,63337,2,1,1,3,6,330,8,6,189,183,4488,4,7,1,1,1,3,3,0.0
2731,46236,1,1,1,3,3,158,43,3,280,41,432,1,1,1,1,1,2,2,1.0
2732,56804,2,1,1,3,5,152,73,5,150,145,913,5,5,1,1,1,3,3,1.0
2733,76676,1,1,3,1,13,50,684,13,51,365,1684,1,33,1,1,1,2,5,0.0
2734,134608,1,1,1,3,21,99,875,21,392,361,2316,1,1,1,1,1,3,3,0.0
2735,97617,1,1,3,4,15,296,219,15,395,280,785,3,9,1,2,2,3,3,1.0
2736,124389,1,1,3,3,4,404,346,4,409,378,3147,3,20,1,1,1,3,5,0.0
2737,33417,1,1,3,1,13,134,59,13,51,194,843,17,31,1,1,1,2,3,1.0
2738,126480,2,1,3,3,17,67,126,17,66,68,162,11,30,1,1,1,2,3,0.0
2739,8429,1,1,1,1,8,230,42,8,89,88,910,1,59,1,1,1,2,3,0.0
2740,138730,2,1,1,3,14,336,247,14,335,313,585,20,51,1,3,2,4,2,1.0
2741,143192,1,1,1,1,19,390,361,19,385,356,6508,1,1,1,2,2,3,3,1.0
2742,32248,2,1,3,4,5,247,64,5,156,151,205,3,19,1,3,2,3,3,1.0
2743,2240,1,1,1,3,3,531,654,3,130,64,1584,1,1,5,4,2,3,2,1.0
2744,127434,2,1,4,3,8,270,90,8,231,222,4067,20,158,1,1,1,4,3,1.0
2745,50508,1,1,3,3,22,119,390,25,116,259,764,4,4,1,1,1,3,3,0.0
2746,1154,1,1,3,3,4,132,346,4,129,125,662,7,10,1,1,1,3,5,0.0
2747,84659,1,1,3,3,11,295,130,11,295,279,468,9,35,1,3,2,2,2,1.0
2748,146222,2,1,3,5,13,122,59,13,118,197,289,4,4,1,1,1,4,3,0.0
2749,61733,2,1,3,3,24,424,38,23,415,304,929,4,4,1,1,1,5,5,0.0
2750,40150,1,1,4,3,12,30,861,12,30,30,6603,4,7,1,1,1,3,3,1.0
2751,73570,1,1,3,5,13,50,684,13,51,365,1684,27,126,1,1,1,3,5,0.0
2752,305,2,1,4,1,6,68,195,6,67,69,291,3,9,1,1,1,2,2,1.0
2753,5495,2,1,3,3,5,109,341,5,107,104,2890,9,13,1,4,2,4,3,1.0
2754,33259,1,1,3,3,7,366,938,7,281,225,2569,4,4,5,1,1,3,3,1.0
2755,125678,1,1,3,4,4,273,140,4,273,465,5253,17,31,1,1,1,3,2,0.0
2756,51551,1,1,4,7,15,207,496,15,239,186,1463,1,8,1,3,2,3,2,1.0
2757,120351,1,1,3,5,8,214,67,8,211,204,2819,3,9,1,1,1,3,3,0.0
2758,97863,1,1,4,3,1,428,151,1,341,317,5327,7,11,1,1,1,6,2,0.0
2759,6141,2,1,4,3,8,449,1070,8,443,33,3092,3,9,1,1,1,3,5,0.0
2760,12720,2,9,1,3,24,424,38,23,415,304,929,4,4,1,1,1,2,4,0.0
2761,143346,1,1,3,3,13,123,117,13,119,116,151,3,45,6,1,1,5,3,0.0
2762,147873,2,1,1,3,5,358,1361,5,115,112,4209,3,45,1,1,1,3,3,0.0
2763,33371,2,1,1,3,5,345,476,12,174,201,1006,2,34,1,1,1,3,3,1.0
2764,72986,1,1,3,1,11,268,918,11,586,482,2491,1,1,1,1,1,1,2,1.0
2765,142360,1,1,4,3,5,358,495,5,358,363,1057,3,9,1,1,1,3,3,1.0
2766,46993,1,1,3,3,12,97,67,12,23,23,114,5,5,1,1,1,5,3,0.0
2767,107611,2,1,3,3,4,473,377,4,465,418,4396,3,9,1,1,1,4,5,1.0
2768,11936,2,1,3,4,15,110,101,15,170,429,1254,3,9,1,1,1,3,3,0.0
2769,106419,2,1,3,3,5,358,45,5,358,363,782,4,7,1,1,1,4,3,0.0
2770,11276,2,1,3,3,3,169,67,3,167,3,3134,5,5,8,1,1,3,2,1.0
2771,82693,1,1,3,1,8,90,1134,8,88,87,6693,5,5,1,1,1,2,3,0.0
2772,130998,2,1,2,3,8,335,310,8,162,157,4749,3,9,1,1,1,4,5,0.0
2773,138700,1,1,3,1,25,224,211,24,224,198,327,1,1,1,3,2,6,2,1.0
2774,105627,1,1,1,3,24,228,19,23,229,219,641,4,4,1,1,1,5,2,0.0
2775,97826,1,1,3,3,14,513,579,14,455,414,1888,3,9,1,3,2,2,3,1.0
2776,64649,2,1,2,3,6,332,643,6,330,310,4386,1,103,13,3,2,4,2,1.0
2777,33799,1,1,4,1,9,544,19,9,613,513,2715,6,6,1,4,2,2,3,1.0
2778,8732,2,2,4,3,11,440,469,11,433,397,987,13,41,1,1,1,7,2,0.0
2779,17234,1,1,4,7,15,195,489,15,192,186,1045,7,10,6,1,1,2,2,0.0
2780,103589,1,1,4,1,5,75,61,5,73,75,89,4,7,1,1,1,3,3,0.0
2781,5257,2,1,1,3,11,328,54,11,464,482,2811,12,17,1,1,1,3,2,0.0
2782,143322,1,1,3,3,11,350,319,11,347,323,613,7,10,1,1,1,3,3,1.0
2783,88607,1,1,3,7,15,207,496,15,239,186,3647,1,1,1,1,1,3,2,0.0
2784,38837,1,1,3,1,4,185,756,4,183,404,2480,4,4,1,1,1,3,5,1.0
2785,117703,2,2,3,1,5,345,1816,5,219,43,6426,13,7,1,1,1,5,3,1.0
2786,119409,2,1,1,1,5,115,30,5,112,442,1902,14,164,1,2,2,2,3,1.0
2787,75846,1,1,3,3,16,100,34,16,96,94,1603,6,6,1,1,1,2,3,0.0
2788,79789,2,1,3,4,12,267,67,12,174,201,2437,5,5,1,1,1,4,5,0.0
2789,18920,1,1,3,3,5,294,23,5,279,266,2343,4,4,1,1,1,3,2,1.0
2790,145857,2,1,1,3,8,534,90,8,526,466,4156,6,6,1,4,2,2,3,1.0
2791,27240,2,1,3,3,3,69,59,3,68,4,444,12,17,1,1,1,3,3,0.0
2792,70827,1,1,3,1,6,140,1228,6,137,12,3084,4,4,1,1,1,2,3,0.0
2793,29912,2,1,3,3,19,348,1707,19,437,300,5460,12,17,5,1,1,3,3,1.0
2794,28166,1,1,1,3,5,43,1848,5,44,43,6016,6,41,1,3,2,3,5,1.0
2795,144964,2,1,1,3,1,428,693,1,430,394,1707,11,30,1,1,1,4,5,0.0
2796,144309,1,1,1,1,25,117,674,24,114,111,6250,3,9,5,1,1,7,5,1.0
2797,133378,2,1,4,1,6,131,1483,6,128,69,4586,3,9,1,1,1,3,3,0.0
2798,126146,2,1,4,1,7,571,30,7,561,232,1930,3,20,2,2,2,4,3,1.0
2799,126314,1,1,1,1,9,38,38,9,140,343,699,1,54,1,1,1,2,3,1.0
2800,40993,1,1,4,3,5,171,103,5,39,39,2004,10,14,6,1,1,3,3,1.0
2801,82757,1,1,3,3,12,23,67,12,23,58,1102,4,7,1,1,1,3,2,0.0
2802,130126,1,1,3,1,18,551,30,18,543,475,1783,7,62,1,2,2,3,3,1.0
2803,108290,2,1,1,5,3,531,1851,3,90,64,6020,3,9,1,1,1,4,2,0.0
2804,27142,1,1,3,3,4,404,346,4,401,369,2310,7,11,1,1,1,3,5,0.0
2805,54610,1,1,1,3,9,232,169,9,299,283,972,21,53,1,1,1,3,6,1.0
2806,110682,1,1,3,1,26,516,59,26,460,149,1121,7,52,1,1,1,3,2,1.0
2807,68482,2,1,3,1,11,381,19,11,375,349,735,6,6,1,2,2,1,3,1.0
2808,36953,2,1,1,1,6,455,99,6,214,207,1139,4,4,1,1,1,3,3,1.0
2809,48442,1,1,1,3,6,47,45,18,370,299,5259,6,6,1,1,1,4,5,1.0
2810,60753,1,1,3,3,14,425,54,14,416,385,2524,3,9,1,1,1,3,2,0.0
2811,2303,1,1,4,3,17,417,666,17,54,55,1617,5,42,1,1,1,4,5,1.0
2812,30258,1,1,4,3,5,294,902,5,279,266,2435,4,7,1,1,1,4,2,0.0
2813,42670,1,2,3,5,20,533,8,20,525,161,1612,13,7,1,1,1,2,3,0.0
2814,35130,2,1,1,3,1,190,255,1,14,123,1199,3,20,1,1,1,4,5,1.0
2815,87135,1,1,3,3,5,7,239,5,142,7,1979,3,9,2,1,1,4,3,0.0
2816,111497,2,1,3,4,3,78,291,3,76,6,539,4,4,1,1,1,4,2,0.0
2817,99552,1,1,2,3,6,209,99,6,205,199,293,9,35,1,1,1,3,3,0.0
2818,146912,2,1,3,4,8,318,11,8,247,237,832,4,4,1,1,1,2,3,0.0
2819,105493,1,1,3,3,14,325,54,14,326,46,2930,3,9,1,3,2,2,3,1.0
2820,127171,2,1,1,3,23,403,84,22,400,368,831,5,66,12,1,1,2,3,0.0
2821,113378,1,1,4,3,6,83,896,6,81,192,3233,1,1,1,1,1,3,5,1.0
2822,3367,1,1,1,1,5,409,216,9,75,154,2091,7,10,1,1,2,4,3,1.0
2823,103701,2,1,3,3,6,131,257,6,128,50,5862,3,45,1,1,1,3,3,1.0
2824,2223,1,1,1,4,3,6,68,3,6,6,1572,3,45,1,1,1,5,4,0.0
2825,107667,1,1,1,3,7,233,122,7,235,225,2182,4,4,2,1,1,2,2,1.0
2826,95009,2,1,3,3,14,548,258,14,52,52,5010,3,38,1,4,2,6,3,1.0
2827,40795,2,1,1,3,14,400,47,14,399,270,819,4,7,1,1,1,7,5,0.0
2828,64341,2,1,2,2,14,425,45,14,416,385,1414,11,30,3,1,1,3,5,1.0
2829,137205,2,2,4,1,5,151,484,5,149,144,1029,13,6,2,1,1,7,2,1.0
2830,31268,1,1,2,1,8,335,459,8,334,87,2057,3,45,1,1,1,3,3,0.0
2831,122197,2,1,1,5,6,8,33,6,8,8,1789,4,7,1,4,2,4,2,1.0
2832,131638,1,1,3,3,5,213,61,5,210,203,302,4,7,2,1,1,2,3,1.0
2833,148720,1,1,1,3,3,9,49,3,9,9,2635,7,11,8,1,1,2,2,0.0
2834,44722,1,1,3,4,8,407,310,8,91,89,1167,7,10,1,1,1,3,2,1.0
2835,111305,2,1,3,1,5,126,61,5,122,119,2392,9,13,1,1,1,1,3,0.0
2836,121043,2,1,1,3,8,449,584,8,443,16,3794,12,17,1,1,1,4,2,0.0
2837,27982,2,1,1,3,5,213,30,7,126,13,164,3,3,1,1,1,2,3,0.0
2838,19080,2,1,3,3,14,548,521,14,52,52,1716,19,40,1,1,1,3,2,0.0
2839,128632,1,1,3,5,14,464,1339,14,602,296,4113,9,21,1,3,2,4,3,1.0
2840,19549,2,1,3,3,3,62,59,3,398,230,808,3,9,1,1,1,3,3,0.0
2841,27730,2,2,4,1,6,8,1515,6,8,8,4697,13,103,1,1,1,4,2,0.0
2842,107937,1,1,1,1,3,6,1122,3,6,6,3307,15,32,1,1,1,2,3,1.0
2843,13289,2,1,1,5,7,233,278,7,235,225,4520,5,22,1,1,1,1,3,1.0
2844,37318,1,1,3,3,3,9,49,3,9,9,2635,7,11,9,1,1,4,3,0.0
2845,138302,1,1,3,1,18,508,59,18,494,118,1379,1,24,1,1,1,4,5,0.0
2846,27259,2,1,3,1,11,268,918,11,586,482,2491,12,17,1,1,1,3,3,0.0
2847,33520,2,1,3,5,21,491,99,21,549,415,1834,9,35,2,3,2,2,3,1.0
2848,83814,2,1,1,3,14,497,47,14,47,46,48,14,137,1,1,1,1,2,0.0
2849,42771,1,1,3,3,4,234,377,4,236,500,2186,3,20,2,1,1,5,3,1.0
2850,125663,2,1,3,3,12,161,476,12,174,201,1006,2,2,4,2,2,2,3,1.0
2851,126940,1,1,1,3,8,16,310,8,91,89,1167,7,11,1,1,1,4,6,1.0
2852,137610,1,1,3,3,14,548,162,14,455,414,869,11,30,1,3,2,5,5,1.0
2853,92732,2,1,1,1,5,201,61,5,197,190,273,9,13,1,1,1,2,2,1.0
2854,122005,2,1,3,3,8,15,91,8,16,16,620,3,38,1,1,1,4,3,1.0
2855,136309,1,1,3,1,18,286,142,18,285,271,447,4,70,1,1,1,3,5,1.0
2856,137151,1,1,3,1,4,413,637,4,409,378,5747,4,4,1,1,1,6,3,1.0
2857,24381,2,1,3,5,18,551,30,18,543,475,1783,1,59,1,1,1,5,5,0.0
2858,131824,1,1,1,4,17,246,225,17,249,55,367,1,1,1,4,2,6,2,1.0
2859,133894,1,1,4,1,7,402,74,7,639,458,3588,30,175,1,1,1,4,2,1.0
